0.0356507072526	-27.2804609416
0.0409896500545	-27.2793078158
0.0471281368891	-27.277982143
0.0541859050683	-27.2764581285
0.0623006234043	-27.2747061296
0.0716305775767	-27.2726920834
0.0823577576532	-27.2703768517
0.094691407987	-27.2677154687
0.108872108737	-27.2646562793
0.125176468624	-27.2611399518
0.14392252046	-27.2570983466
0.165475924694	-27.2524532229
0.190257101987	-27.2471147581
0.218749433933	-27.2409798575
0.251508691904	-27.2339302232
0.28917387792	-27.2258301536
0.332479689025	-27.2165240357
0.382270848284	-27.2058334948
0.439518581952	-27.1935541583
0.505339564206	-27.1794519885
0.581017698997	-27.1632591392
0.668029163872	-27.1446692836
0.768071204291	-27.1233323663
0.883095240098	-27.0988487281
1.0153449299	-27.07076256
1.1673999359	-27.0385546476
1.34222624273	-27.0016343811
1.54323401198	-26.9593310237
1.77434410081	-26.9108842611
2.04006454215	-26.8554340897
2.3455784784	-26.7920101581
2.6968452638	-26.7195207429
3.10071670756	-26.6367416322
3.56507072526	-26.5423053027
4.09896500545	-26.4346909195
4.71281368891	-26.3122158576
5.41859050683	-26.1730296399
6.23006234043	-26.0151114144
7.16305775767	-25.8362723276
8.23577576532	-25.6341643899
9.4691407987	-25.4062976374
10.8872108737	-25.1500675382
12.5176468624	-24.8627946158
14.392252046	-24.5417781101
16.5475924694	-24.1843650933
19.0257101987	-23.7880357348
21.8749433933	-23.3505043204
25.1508691904	-22.8698341487
28.917387792	-22.3445626098
33.2479689025	-21.7738307102
38.2270848284	-21.157509271
43.9518581952	-20.4963123092
50.5339564206	-19.7918870632
58.1017698997	-19.0468701282
66.8029163872	-18.2649004765
76.8071204291	-17.4505828433
88.3095240098	-16.6093989062
101.53449299	-15.7475684293
116.73999359	-14.8718674527
134.222624273	-13.9894149358
154.323401198	-13.1074423435
177.434410081	-12.2330620258
204.006454215	-11.3730497469
234.55784784	-10.5336545375
269.68452638	-9.72044562852
310.071670756	-8.93820217005
356.507072526	-8.19084735015
409.896500545	-7.48142492116
471.281368891	-6.81211334919
541.859050683	-6.18427097918
623.006234043	-5.59850473726
716.305775767	-5.05475483903
823.577576532	-4.55238853799
946.91407987	-4.09029691469
1088.72108737	-3.66698987748
1251.76468624	-3.28068575767
1439.2252046	-2.92939302232
1654.75924694	-2.6109826243
1902.57101987	-2.32325032776
2187.49433933	-2.06396898059
2515.08691904	-1.83093116494
2891.7387792	-1.62198296485
3324.79689025	-1.43504977242
3822.70848284	-1.26815513903
4395.18581952	-1.11943368997
5053.39564206	-0.987139082062
5810.17698997	-0.869647912012
6680.29163872	-0.765460392267
7680.71204291	-0.67319851163
8830.95240098	-0.591602297451
10153.449299	-0.519524699699
11673.999359	-0.455925528002
13422.2624273	-0.399864792475
15432.3401198	-0.350495728639
17743.4410081	-0.307057725921
20400.6454215	-0.26886932768
23455.784784	-0.235321427724
26968.452638	-0.205870752902
31007.1670756	-0.18003369277
35650.7072526	-0.157380514425
