0.036287327025	-27.2833752303
0.0417216080912	-27.2822217929
0.0479697107621	-27.2808957618
0.055153510516	-27.2793713355
0.0634131345365	-27.2776188631
0.0729096950334	-27.2756042727
0.083828431897	-27.2732884156
0.0963823259868	-27.2706263137
0.110816253536	-27.2675662982
0.127411762707	-27.2640490212
0.146492565468	-27.260006325
0.168430851921	-27.2553599477
0.193654550237	-27.2500200428
0.222655673825	-27.2438834877
0.255999918545	-27.2368319531
0.294337697169	-27.228729701
0.338416826329	-27.2194210771
0.389097113432	-27.2087276593
0.447367128058	-27.1964450207
0.514363484995	-27.1823390619
0.591393015051	-27.1661418659
0.679958256084	-27.1475470259
0.781786761511	-27.1262043949
0.898864797956	-27.10171421
1.03347608937	-27.0736205445
1.18824636333	-27.0414040511
1.36619456849	-27.0044739699
1.5707917622	-26.9621593955
1.8060288169	-26.9136998244
2.07649426612	-26.858235042
2.38746380837	-26.7947944624
2.74500321494	-26.7222861033
3.15608664876	-26.6394854683
3.6287327025	-26.5450247244
4.17216080912	-26.4373827029
4.79697107621	-26.314876422
5.5153510516	-26.1756550291
6.34131345365	-26.0176972837
7.29096950334	-25.8388139382
8.3828431897	-25.6366566141
9.63823259868	-25.408734978
11.0816253536	-25.1524441642
12.7411762707	-24.8651044191
14.6492565468	-24.5440147855
16.8430851921	-24.1865222441
19.3654550237	-23.7901070047
22.2655673825	-23.3524835514
25.5999918545	-22.8717155614
29.4337697169	-22.346341
33.8416826329	-21.7755016515
38.9097113432	-21.1590693133
44.7367128058	-20.4977591568
51.4363484995	-19.7932197181
59.1393015051	-19.0480889853
67.9958256084	-18.2660073567
78.1786761511	-17.4515809605
89.8864797956	-16.6102927653
103.347608937	-15.7483636623
118.824636333	-14.872570604
136.619456849	-13.9900332144
157.07917622	-13.1079833603
180.60288169	-12.2335335365
207.649426612	-11.3734594162
238.746380837	-10.5340097387
274.500321494	-9.72075328624
315.608664876	-8.93846864908
362.87327025	-8.19107838891
417.216080912	-7.48162560516
479.697107621	-6.81228811744
551.53510516	-6.18442365563
634.131345365	-5.59863857946
729.096950334	-5.054872597
838.28431897	-4.55249251732
963.823259868	-4.09038903951
1108.16253536	-3.6670717499
1274.11762707	-3.28075871189
1464.92565468	-2.92945817222
1684.30851921	-2.61104090423
1936.54550237	-2.32330252675
2226.55673825	-2.06401577044
2559.99918545	-1.83097312296
2943.37697169	-1.62202059194
3384.16826329	-1.43508350736
3890.97113432	-1.26818536961
4473.67128058	-1.11946076159
5143.63484995	-0.987163304395
5913.93015051	-0.869669564174
6799.58256084	-0.765479726801
7817.86761511	-0.673215757652
8988.64797956	-0.591617663162
10334.7608937	-0.519538374429
11882.4636333	-0.455937683919
13661.9456849	-0.399875586049
15707.917622	-0.350505301927
18060.288169	-0.307066207725
20764.9426612	-0.268876834599
23874.6380837	-0.235328065129
27450.0321494	-0.205876615851
31560.8664876	-0.180038866854
36287.327025	-0.157385076571
