0.0114591559026	-26.7887256618
0.0131752446604	-26.7876192404
0.0151483297144	-26.7863472567
0.0174168980577	-26.7848849593
0.0200252003799	-26.7832039033
0.0230241142211	-26.7812714025
0.0264721363885	-26.7790498993
0.0304365239958	-26.7764962431
0.0349946063798	-26.7735608631
0.0402352934863	-26.7701868196
0.0462608101478	-26.7663087186
0.0531886900802	-26.7618514688
0.0611540684958	-26.7567288601
0.07031231805	-26.7508419388
0.0808420795407	-26.7440771532
0.0929487464744	-26.7363042371
0.106868471472	-26.7273738004
0.122872772663	-26.7171145868
0.141273829913	-26.7053303608
0.162430574209	-26.6917963783
0.186755688963	-26.6762553964
0.214723659816	-26.6584131723
0.246880029951	-26.6379334029
0.28385204146	-26.6144320561
0.326360870326	-26.5874710478
0.375235693682	-26.5565512268
0.431429863734	-26.521104638
0.496039503851	-26.4804860542
0.570324889547	-26.4339637918
0.655735031406	-26.3807098593
0.753935939486	-26.3197895404
0.866843120506	-26.2501505747
0.996658941714	-26.1706121871
1.14591559026	-26.0798543235
1.31752446604	-25.9764075841
1.51483297144	-25.8586445106
1.74168980577	-25.7247730716
2.00252003799	-25.5728334093
2.30241142211	-25.400699143
2.64721363885	-25.2060847634
3.04365239958	-24.9865608662
3.49946063798	-24.7395791319
4.02352934863	-24.462509014
4.62608101478	-24.1526879873
5.31886900802	-23.807486863
6.11540684958	-23.4243910335
7.031231805	-23.0010974989
8.08420795407	-22.5356261398
9.29487464744	-22.0264419486
10.6868471472	-21.4725829344
12.2872772663	-20.8737863662
14.1273829913	-20.230604216
16.2430574209	-19.5444974539
18.6755688963	-18.8178986179
21.4723659816	-18.0542331112
24.6880029951	-17.2578921141
28.385204146	-16.4341537167
32.6360870326	-15.5890535136
37.5235693682	-14.7292108312
43.1429863734	-13.8616212576
49.6039503851	-12.9934295037
57.0324889547	-12.1316983269
65.5735031406	-11.2831890881
75.3935939486	-10.454167596
86.6843120506	-9.65024564177
99.6658941714	-8.87626461844
114.591559026	-8.13622347727
131.752446604	-7.4332495394
151.483297144	-6.76960772722
174.168980577	-6.14674179298
200.252003799	-5.56534010998
230.241142211	-5.02541843159
264.721363885	-4.52641252139
304.365239958	-4.06727449127
349.946063798	-3.64656784902
402.352934863	-3.26255748248
462.608101478	-2.91329197119
531.886900802	-2.59667664111
611.540684958	-2.31053662373
703.1231805	-2.05266983883
808.420795407	-1.82089029974
929.487464744	-1.61306246287
1068.68471472	-1.42712753718
1228.72772663	-1.26112276131
1412.73829913	-1.11319467262
1624.30574209	-0.981607355942
1867.55688963	-0.864746588821
2147.23659816	-0.761120708997
2468.80029951	-0.669358929584
2838.5204146	-0.588207726075
3263.60870326	-0.516525821607
3752.35693682	-0.453278206679
4314.29863734	-0.397529548232
4960.39503851	-0.348437271661
5703.24889547	-0.305244537737
6557.35031406	-0.267273284329
7539.35939486	-0.233917459335
8668.43120506	-0.2046365355
9966.58941714	-0.178949368898
11459.1559026	-0.15642843978
