0.0203718327158	-27.1363473419
0.023422657174	-27.1352088507
0.0269303639366	-27.133900001
0.0309633743248	-27.132395325
0.035600356231	-27.1306655553
0.0409317586152	-27.1286770602
0.0470615758018	-27.1263911967
0.0541093759926	-27.1237635677
0.0622126335641	-27.1207431709
0.0715294106424	-27.1172714239
0.0822414402628	-27.113281047
0.0945576712537	-27.1086947859
0.108718343992	-27.1034239492
0.124999676533	-27.0973667389
0.143719252517	-27.0904063431
0.165242215954	-27.0824087619
0.189988393729	-27.0732203301
0.218440484734	-27.062664901
0.251153475401	-27.0505406478
0.288765465261	-27.0366164404
0.332010113713	-27.0206277488
0.381730950784	-27.0022720245
0.438897831024	-26.9812035104
0.504625851484	-26.9570274298
0.580197102803	-26.929293509
0.667085677657	-26.8974887959
0.766986424416	-26.8610297474
0.881848006847	-26.8192535783
1.01391091475	-26.771408891
1.16575116694	-26.716645642
1.34033055909	-26.6540045541
1.54105443646	-26.5824061511
1.7718381186	-26.5006396788
2.03718327158	-26.4073522922
2.3422657174	-26.3010390235
2.69303639366	-26.180034216
3.09633743248	-26.0425053053
3.5600356231	-25.8864500487
4.09317586152	-25.7096985426
4.70615758018	-25.509921604
5.41093759926	-25.2846473037
6.22126335641	-25.0312875882
7.15294106424	-24.7471769619
8.22414402628	-24.4296250624
9.45576712537	-24.0759845789
10.8718343992	-23.6837352647
12.4999676533	-23.2505837316
14.3719252517	-22.7745772621
16.5242215954	-22.2542280747
18.9988393729	-21.6886424497
21.8440484734	-21.0776470792
25.1153475401	-20.4219032527
28.8765465261	-19.7229983908
33.2010113713	-18.9835043628
38.1730950784	-18.206993243
43.8897831024	-17.3980037828
50.4625851484	-16.5619557533
58.0197102803	-15.7050140253
66.7085677657	-14.8339091839
76.6986424416	-13.9557258586
88.1848006847	-13.0776731298
101.391091475	-12.2068528456
116.575116694	-11.3500412946
134.033055909	-10.513497581
154.105443646	-9.70280867875
177.18381186	-8.92277709642
203.718327158	-8.17735297268
234.22657174	-7.46960876821
269.303639366	-6.801751874
309.633743248	-6.1751685781
356.00356231	-5.59049191656
409.317586152	-5.04768584819
470.615758018	-4.54613873774
541.093759926	-4.08476009004
622.126335641	-3.66207564784
715.294106424	-3.27631718381
822.414402628	-2.92550446655
945.576712537	-2.6075178867
1087.18343992	-2.32016105735
1249.99676533	-2.06121334443
1437.19252517	-1.82847274912
1652.42215954	-1.61978987702
1899.88393729	-1.43309391492
2184.40484734	-1.26641162325
2511.53475401	-1.11788036545
2887.65465261	-0.985756157388
3320.10113713	-0.868417648198
3817.30950784	-0.764366852768
4388.97831024	-0.672227356286
5046.25851484	-0.590740610352
5801.97102803	-0.518760843223
6670.85677657	-0.455249017124
7669.86424416	-0.399266184901
8818.48006847	-0.349966527492
10139.1091475	-0.306590292535
11657.5116694	-0.268456802751
13403.3055909	-0.234957659525
15410.5443646	-0.205550231633
17718.381186	-0.179751490337
20371.8327158	-0.157132229135
